0,0.01606,0.0064103,0.066523,0.15567,0.23091,0.0037878,0.0070558,0.034479,0.15612,0.20861,0.11438,0,0.51843,0.14595,0.020677,0.010649,0,0.004386,0.21747,0.020399,0.051394,0.0057472,0.004902,0,0,0.046417,0.047448,0.034823,0.054247,0.11113,0.14992,0.044899,0.036471,0.046154,0.080657,0.15025,0.19758,0,0.0061728,0.13056,0.16827,0.15603,0.03561,0.019608,0.085689,0.24971,0.10227,0.028892,0.017196,0
0.0097402,0.014126,0.018307,0.0088383,0.039129,0.17897,0.014791,0.059284,0.12375,0.23589,0.12037,0.1768,0,0.18104,0.43329,0.19737,0.058859,0.029857,0.010935,0.049995,0,0.0042735,0.01997,0.0042735,0.010138,0,0.042673,0.048005,0.044848,0.04255,0.054319,0.093001,0.025801,0.041407,0.1049,0.1782,0.17037,0.15393,0,0.11697,0,0.12943,0.23998,0.11874,0.049349,0.16136,0.14102,0.035901,0.0072463,0,0
0.016667,0.012301,0.018542,0.01567,0.016367,0.068183,0.041887,0.093269,0.20067,0.14579,0.25627,0.11438,0,0.038384,0.2038,0.44016,0.19961,0.053306,0.028745,0.010457,0.0045045,0.0045045,0.0059523,0.010585,0,0,0.027544,0.041011,0.03976,0.033709,0.028236,0.054262,0.036116,0.081944,0.18162,0.16901,0.21027,0.096535,0,0.24077,0.12744,0.0092593,0.10404,0.17913,0.12784,0.11397,0.053567,0.0047618,0,0.0092593,0.029963
0.04843,0.012052,0.021125,0.013308,0.031878,0.013045,0.13123,0.17598,0.1803,0.1711,0.15272,0.048828,0,0.014015,0.045767,0.1768,0.45239,0.18294,0.052299,0.0075758,0.0034722,0.013095,0.019636,0.0053763,0.026639,0,0.037652,0.029115,0.034611,0.037031,0.039902,0.034477,0.09256,0.17968,0.21285,0.16048,0.095248,0.046384,0,0.16801,0.18598,0.12935,0,0.12542,0.21592,0.050508,0,0,0.0028248,0.045503,0.076488
0.097612,0.043112,0.0050505,0.010017,0.004065,0.004065,0.19995,0.19748,0.24436,0.11509,0.041776,0.037424,0,0.0079365,0.024243,0.053466,0.24746,0.4208,0.16649,0,0.004065,0.010379,0.02202,0.004065,0.039083,0,0.11877,0.032975,0.037824,0.032831,0.04781,0.032634,0.19318,0.19748,0.15309,0.08861,0.037787,0.027003,0,0.031885,0.1355,0.20238,0.10556,0,0.086201,0,0,0.011787,0.049117,0.13524,0.24233
0.24106,0.13398,0.044856,0.0052083,0.011048,0.012153,0.1448,0.19598,0.15674,0.016256,0.021252,0.016667,0,0.0069445,0,0.015492,0.057912,0.18573,0.46817,0.016123,0.0050505,0.011995,0,0.04528,0.18731,0,0.14484,0.09746,0.050102,0.038082,0.05062,0.053176,0.1781,0.16648,0.097557,0.053021,0.024349,0.046212,0,0,0.086473,0.10244,0.22177,0.11108,0,0,0,0.042962,0.12386,0.1917,0.1197
0.0076353,0.010509,0.049555,0.12463,0.24157,0.15499,0.0027778,0.0047618,0.024206,0.04439,0.1509,0.18407,0,0.19314,0.042525,0.020796,0.0097437,0.0075758,0.010338,0.41589,0.21519,0.050929,0.022821,0.0077193,0.0033333,0,0.047589,0.033358,0.034741,0.083956,0.1346,0.22774,0.061861,0.034771,0.033209,0.040988,0.097154,0.17004,0,0.080866,0.19504,0.16582,0.062332,0,0,0,0.098889,0.16934,0.15999,0.040963,0.026753
0.022489,0.049904,0.13663,0.23735,0.13075,0.20286,0.0077725,0.012692,0.0045045,0.020266,0.032537,0.14225,0,0.044403,0.015337,0,0.0094413,0.011124,0.017722,0.21854,0.45586,0.16999,0.034395,0.015337,0.0078528,0,0.034792,0.06132,0.085408,0.17205,0.17531,0.14777,0.036847,0.047872,0.047731,0.041037,0.051123,0.098743,0,0.16924,0.14022,0.028921,0.0083333,0,0.010417,0.17221,0,0.11849,0.19443,0.10201,0.055737
0.035599,0.16659,0.18748,0.10785,0.22028,0.14159,0.025439,0.0083333,0.035599,0.03192,0.014328,0.025,0,0.015512,0,0.015061,0.045112,0.013939,0.014328,0.013205,0.17699,0.38149,0.24698,0.056531,0.020852,0,0.050859,0.10609,0.14468,0.19621,0.1812,0.11879,0.022434,0.014778,0.052997,0.032891,0.027352,0.051711,0,0.11475,0.075318,0.0079885,0.0079365,0,0.028694,0.24542,0.14236,0,0.070994,0.20424,0.1023
0.11259,0.27666,0.11876,0.22018,0.074898,0.048105,0.044028,0.0075758,0.019217,0.02872,0.02523,0.024039,0,0,0.0098123,0.018915,0.0050505,0,0.014442,0.0057472,0.036412,0.18671,0.42579,0.21039,0.086727,0,0.11218,0.15943,0.19644,0.15045,0.093825,0.048587,0.048549,0.026854,0.040216,0.047094,0.038233,0.038145,0,0.046213,0.0061728,0,0.0075758,0.051458,0.12859,0.083091,0.23821,0.17514,0,0.051197,0.21236
0.25024,0.11944,0.24178,0.13383,0.028209,0.012714,0.14081,0.041919,0.0083333,0.010226,0.0041667,0.0083333,0,0.0037037,0.0046297,0.015214,0.0083333,0.018171,0.042246,0.0052083,0.00908,0.046927,0.1678,0.44687,0.23181,0,0.17577,0.18358,0.18333,0.084804,0.048455,0.035808,0.094622,0.045421,0.019487,0.040759,0.046266,0.041697,0,0,0,0,0.052123,0.13041,0.19389,0.031306,0.12142,0.20284,0.13591,0.0079365,0.12417
0.13726,0.21906,0.14581,0.034633,0.016883,0.01811,0.1977,0.15129,0.047043,0.02918,0,0.0030303,0,0.0046297,0,0,0.0086712,0.058532,0.18311,0.01871,0,0.0086712,0.050281,0.19031,0.47708,0,0.17484,0.15837,0.08462,0.038582,0.03164,0.044657,0.18074,0.10714,0.052506,0.02561,0.043783,0.057505,0,0,0.014347,0.043294,0.095595,0.2667,0.098245,0.0079365,0.063688,0.19261,0.1148,0.10279,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026096,0.024528,0.0069445,0.058353,0.12985,0.25917,0.016748,0.023496,0.020677,0.079732,0.20576,0.14865,0,0.42947,0.21422,0.034301,0.0022523,0.0059523,0.012056,0.24044,0.025816,0.011916,0,0,0.023575,0,0.035966,0.024182,0.032371,0.046738,0.11544,0.18298,0.027602,0.033912,0.049643,0.10137,0.15363,0.19617,0,0,0.067194,0.26104,0.12647,0.066791,0.004902,0.11646,0.23727,0.082092,0.032887,0.004902,0
0.027972,0.017593,0.016835,0.020371,0.038462,0.17791,0.037063,0,0.083456,0.20663,0.16259,0.21113,0,0.20991,0.4799,0.1836,0.023735,0.011055,0.0080303,0.027266,0.029093,0.0022832,0.0022832,0.015932,0.0069128,0,0.023197,0.032155,0.024573,0.031349,0.050301,0.11734,0.020861,0.050761,0.1167,0.18415,0.16044,0.18817,0,0.11536,0,0.072605,0.2132,0.13026,0.032527,0.19337,0.16056,0.061411,0.011223,0,0.0094968
0.037542,0.050439,0.0079365,0.017196,0,0.025132,0.029365,0.059871,0.17731,0.26035,0.23158,0.10328,0,0.023417,0.18393,0.45044,0.22319,0.062668,0.014893,0.0072463,0,0.0099207,0.024287,0,0,0,0.027451,0.020173,0.021796,0.029366,0.030173,0.07234,0.05745,0.11404,0.18005,0.16379,0.18056,0.10282,0,0.21247,0.12837,0.0053763,0.12215,0.19385,0.10957,0.13377,0.055999,0,0,0.003876,0.034564
0.0072463,0.011111,0.017778,0.014493,0.018358,0.0072463,0.068171,0.2797,0.21868,0.23103,0.10783,0.018358,0,0.0090665,0.0455,0.19574,0.50208,0.15518,0.039954,0.0045722,0.0046297,0.018594,0.0060242,0.002008,0.016644,0,0.05173,0.038548,0.032283,0.021769,0.03308,0.021162,0.13265,0.1635,0.17819,0.16889,0.11393,0.044265,0,0.099568,0.20189,0.13812,0,0.11343,0.17581,0.045736,0.0069445,0,0.010017,0.060788,0.1477
0.072341,0.028572,0.013889,0.024243,0.022096,0.028253,0.2299,0.18786,0.21796,0.10711,0.036905,0.030868,0,0,0.013523,0.054104,0.21474,0.45767,0.20711,0,0.006579,0.0046297,0,0.0068227,0.034833,0,0.12458,0.064424,0.026741,0.014798,0.022313,0.0382,0.16392,0.16026,0.19441,0.10853,0.05794,0.023874,0,0.054816,0.13462,0.17324,0.11353,0,0.092747,0,0,0.0070412,0.086572,0.1112,0.22624
0.28141,0.10306,0.014347,0.03456,0.027167,0,0.21876,0.16607,0.07895,0.022727,0.013986,0.038961,0,0,0.0075348,0.0067568,0.026815,0.1619,0.52314,0.012039,0,0.010982,0.012297,0.0394,0.19914,0,0.20557,0.11652,0.049604,0.018029,0.02848,0.017423,0.18703,0.18179,0.10085,0.039982,0.029412,0.025305,0,0.0055555,0.034792,0.14947,0.19622,0.14314,0,0,0,0.043426,0.10667,0.21903,0.1017
0.019841,0,0.008772,0.1654,0.2564,0.19711,0.031391,0.029961,0.019841,0.014328,0.05873,0.19823,0,0.22706,0.032455,0.012243,0.003268,0.003268,0.017167,0.46204,0.20714,0.023206,0.0047552,0.0026455,0.0047552,0,0.029446,0.014431,0.045208,0.12394,0.16428,0.16888,0.029267,0.041552,0.031289,0.052498,0.11546,0.18376,0,0.14036,0.15299,0.13345,0.035699,0.0099525,0,0.004902,0.09258,0.2081,0.14935,0.072611,0
0,0.015432,0.098528,0.25411,0.19308,0.30013,0.023965,0.0061728,0.031128,0.01567,0.021843,0.039942,0,0.037873,0.011808,0.0061582,0.0088888,0.0061582,0.0061728,0.19859,0.46194,0.2114,0.032929,0.01526,0.0028248,0,0.023058,0.0452,0.12785,0.18819,0.1781,0.17334,0.029129,0.020509,0.017222,0.045749,0.054299,0.097359,0,0.22426,0.1169,0.032861,0,0,0,0.11388,0,0.1055,0.23637,0.11703,0.053188
0.041685,0.094726,0.28472,0.26711,0.1442,0.07914,0,0.013131,0.031349,0.018137,0.020238,0.0055555,0,0.022905,0.0017543,0.012907,0.016695,0.0036232,0,0.045009,0.15967,0.5079,0.19289,0.031269,0.0053775,0,0.051852,0.087246,0.16814,0.1797,0.17851,0.11788,0.040036,0.013814,0.030367,0.029615,0.036579,0.066249,0,0.1034,0.053466,0.012933,0,0.0037878,0.043798,0.21982,0.17052,0,0.086615,0.17771,0.12795
0.11502,0.21872,0.22142,0.22221,0.090192,0.027472,0.049654,0,0.0069445,0.021818,0.015793,0.010753,0,0.0073805,0,0.009321,0.009009,0.0051282,0.0099447,0.010772,0.031914,0.185,0.50402,0.17086,0.056646,0,0.13077,0.19701,0.18466,0.1677,0.095075,0.05653,0.062038,0.018341,0.02826,0.018148,0.025135,0.016334,0,0.040965,0.0061728,0,0,0.070675,0.11359,0.10949,0.25136,0.12045,0,0.10055,0.18676
0.19681,0.16119,0.2281,0.1274,0.021164,0.018315,0.11945,0.036656,0.026008,0.031492,0.018137,0.015278,0,0.0023475,0.014677,0.0020577,0.0023475,0.011316,0.054574,0.0047618,0.017357,0.024088,0.14187,0.49703,0.22757,0,0.15642,0.19397,0.17923,0.10404,0.045573,0.027725,0.11915,0.054553,0.033842,0.021759,0.024808,0.038936,0,0.0061103,0,0,0.056056,0.10534,0.2046,0.037339,0.12921,0.1985,0.15272,0,0.11012
0.14572,0.24122,0.065787,0.03621,0.0069445,0.031581,0.2972,0.13412,0.019063,0.015212,0,0.0069445,0,0.0045045,0.004329,0,0.0088335,0.043165,0.21293,0,0.0036232,0.0036232,0.044164,0.14598,0.52885,0,0.14682,0.18569,0.10239,0.046264,0.025461,0.028493,0.18447,0.13175,0.063785,0.02474,0.037064,0.023083,0,0.0039683,0.0039683,0.049119,0.12626,0.20432,0.1088,0.0039683,0.042365,0.12592,0.1948,0.13652,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022727,0.033839,0.012821,0.026263,0.14147,0.21548,0.031339,0.023932,0.048368,0.10951,0.14272,0.19154,0,0.59865,0.12054,0.021154,0.028175,0,0.0046297,0.16442,0.018651,0.032408,0.0039683,0,0.0074075,0,0.024008,0.025466,0.033199,0.061406,0.12694,0.16325,0.01982,0.025663,0.060215,0.11233,0.1671,0.1806,0,0,0.17195,0.21384,0.11172,0.025953,0,0.12355,0.18411,0.1234,0.042715,0.0027778,0
0.008772,0,0.0055555,0.01746,0.008772,0.11261,0,0.01746,0.11035,0.27774,0.19176,0.24953,0,0.1709,0.51901,0.20841,0.039452,0.015279,0,0.013323,0.0057472,0.014297,0,0.0086898,0.004902,0,0.018803,0.030293,0.028795,0.026478,0.049,0.13149,0.03111,0.070103,0.090821,0.1745,0.17918,0.16942,0,0.12342,0,0.13741,0.24139,0.073648,0.026545,0.25205,0.11348,0.027794,0,0,0.0042735
0.016018,0.0092593,0.014493,0.042431,0,0,0,0.092492,0.14397,0.21325,0.34099,0.12709,0,0.02262,0.19955,0.50549,0.19027,0.04667,0.0034722,0,0.004065,0.004065,0.01626,0.004065,0.0034722,0,0.015404,0.028261,0.039478,0.020093,0.027592,0.078104,0.050857,0.10768,0.15159,0.16978,0.17843,0.13273,0,0.18303,0.11345,0,0.14357,0.22141,0.12522,0.13711,0.03501,0.010119,0,0.0050505,0.026028
0.016667,0.010417,0.010417,0.012821,0.010417,0.010417,0.11629,0.26153,0.1678,0.27598,0.076941,0.030303,0,0.002924,0.021379,0.16631,0.47999,0.24077,0.042513,0,0.0084402,0.024962,0.0042735,0.0042735,0.0041667,0,0.049196,0.029141,0.037724,0.019395,0.024289,0.043459,0.10385,0.15603,0.17225,0.16992,0.12922,0.065526,0,0.076521,0.25083,0.16319,0.0033333,0.1448,0.19963,0.043821,0,0,0,0.037888,0.079987
0.14615,0,0,0.015909,0.028554,0,0.14401,0.30322,0.20043,0.11519,0.030637,0.015909,0,0,0.02625,0.066636,0.15008,0.48915,0.21874,0.010417,0.0037037,0.0037037,0,0.017824,0.013503,0,0.14185,0.043836,0.032128,0.020272,0.022007,0.013395,0.1726,0.16588,0.18721,0.11462,0.04771,0.038499,0,0.022759,0.095201,0.23912,0.19378,0.0027778,0.094292,0.008547,0,0,0.02909,0.075775,0.23866
0.25374,0.048932,0.036111,0.019765,0.053241,0.013889,0.1968,0.23462,0.12625,0.0083333,0,0.0083333,0,0,0,0.019768,0.038038,0.19307,0.53733,0,0,0,0.017725,0.031497,0.16257,0,0.17777,0.10873,0.060616,0.025331,0.035005,0.021599,0.15685,0.16785,0.139,0.051418,0.028743,0.027088,0,0.013649,0.036004,0.11977,0.23017,0.14127,0,0,0.0031447,0.030049,0.13989,0.15512,0.13094
0.027778,0.009804,0.032026,0.12812,0.19937,0.26817,0,0,0.033433,0,0.084291,0.21701,0,0.11933,0.030366,0.0039683,0.0039683,0.0072463,0.013772,0.55342,0.2127,0.038132,0.011905,0.0052083,0,0,0.02942,0.023142,0.058927,0.088551,0.21734,0.17805,0.021548,0.014269,0.028463,0.046107,0.11412,0.18006,0,0.12533,0.20383,0.075837,0.026665,0.014987,0,0,0.13965,0.22778,0.11291,0.073005,0
0,0.035042,0.13025,0.24258,0.14308,0.25649,0.008772,0.047662,0.008772,0.030994,0.009804,0.086555,0,0.045517,0.017157,0,0.0069445,0,0,0.1975,0.53112,0.14585,0.042295,0.010278,0.0033333,0,0.031904,0.072794,0.12574,0.16578,0.19367,0.14746,0.014021,0.032326,0.022555,0.042675,0.059896,0.091173,0,0.23381,0.093814,0.034322,0.0031447,0,0,0.14743,0,0.11916,0.21536,0.11681,0.036157
0.050926,0.055858,0.24857,0.1951,0.24827,0.071437,0,0.038496,0,0.031481,0.023752,0.03611,0,0.023584,0,0.024785,0.030958,0,0.0064103,0.017521,0.1435,0.48963,0.21702,0.035203,0.011381,0,0.050561,0.11983,0.1876,0.17337,0.21235,0.10005,0.034501,0.018344,0.021504,0.012817,0.02467,0.044388,0,0.11938,0.013712,0,0,0.0046297,0.045709,0.21473,0.15527,0,0.10489,0.22426,0.11743
0.12548,0.30233,0.18005,0.21187,0.079326,0.02208,0.023932,0,0.0072463,0.012821,0,0.034863,0,0,0.01329,0.0052083,0.010417,0.012414,0.0028735,0.021186,0.049275,0.20183,0.44859,0.20313,0.031789,0,0.091831,0.18754,0.22082,0.17239,0.11363,0.050668,0.045699,0.016558,0.024263,0.010543,0.028628,0.037444,0,0.029666,0.010909,0,0.0037878,0.026575,0.095245,0.11991,0.25228,0.19175,0,0.12183,0.14804
